game_id,season,week,gameday,away_team,home_team,home_score,away_score,result,home_win_actual,incumbent_home_win_prob,base_incumbent_prob,predicted_winner,confidence_bucket,model_version,model_date,training_seasons,feature_set,calibration_method,model_holdout_ll,elo_k,elo_hfa,elo_reg,elo_decay,elo_qb_bonus,overlay_gamma,overlay_cap,overlay_gate_active,home_qb_adj,away_qb_adj,caution_qb_change,caution_neutral,caution_early_season,caution_missing_features,caution_model_market_disagreement,market_model_diff,market_prob_diagnostic,market_minus_model_diagnostic,qb_change_flag,game_type,roof,surface,weekday,div_game,log_loss,brier,correct,actual_winner,is_favorite_correct,is_underdog_correct
2020_09_NO_TB,2020,9,2020-11-08,NO,TB,3,38,-35,0.0,0.5888985466462693,0.5636029607077596,TB,55-60,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,80.9,22.0,0,0,0,0,0,0.0363,0.6252,0.0363,0,REG,outdoors,grass,Sunday,1,0.8889,0.3468,0,NO,0,0
2020_11_DET_CAR,2020,11,2020-11-22,DET,CAR,20,0,20,1.0,0.4122923075649351,0.4040880189254254,DET,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-20.9,-26.8,1,0,0,0,0,-0.0252,0.3871,-0.0252,1,REG,outdoors,grass,Sunday,0,0.886,0.3454,0,CAR,0,0
2019_06_ATL_ARI,2019,6,2019-10-13,ATL,ARI,34,33,1,1.0,0.4122975659229722,0.4721407111100067,ATL,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-37.3,4.9,0,0,0,0,0,-0.0141,0.3982,-0.0141,0,REG,closed,grass,Sunday,0,0.886,0.3454,0,ARI,0,0
2020_13_IND_HOU,2020,13,2020-12-06,IND,HOU,20,26,-6,0.0,0.5861602177375647,0.5464550470369473,HOU,55-60,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,19.2,-8.9,0,0,0,0,1,-0.2072,0.379,-0.2072,0,REG,closed,grass,Sunday,1,0.8823,0.3436,0,IND,0,0
2019_07_ARI_NYG,2019,7,2019-10-20,ARI,NYG,21,27,-6,0.0,0.5859413394568042,0.5709229790963838,NYG,55-60,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-9.3,-20.0,0,0,0,0,0,0.0503,0.6363,0.0503,0,REG,outdoors,fieldturf,Sunday,0,0.8817,0.3433,0,ARI,0,0
2020_14_BAL_CLE,2020,14,2020-12-14,BAL,CLE,42,47,-5,0.0,0.5854813925975302,0.5854813925975302,CLE,55-60,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,16.6,52.3,0,0,0,0,1,-0.2046,0.3809,-0.2046,0,REG,outdoors,grass,Monday,1,0.8806,0.3428,0,BAL,0,0
2020_10_MIN_CHI,2020,10,2020-11-16,MIN,CHI,13,19,-6,0.0,0.5822165724101869,0.5512723359403137,CHI,55-60,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,3.7,-18.2,0,0,0,0,1,-0.1956,0.3866,-0.1956,0,REG,outdoors,grass,Monday,1,0.8728,0.339,0,MIN,0,0
2019_09_NE_BAL,2019,9,2019-11-03,NE,BAL,37,20,17,1.0,0.4187080589684077,0.4187080589684077,NE,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,42.5,85.9,0,0,0,0,0,-0.0038,0.4149,-0.0038,0,REG,outdoors,grass,Sunday,0,0.8706,0.3379,0,BAL,0,0
2020_07_SEA_ARI,2020,7,2020-10-25,SEA,ARI,37,34,3,1.0,0.4198707328012939,0.4198707328012939,SEA,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,-11.6,44.8,0,0,0,0,0,-0.0536,0.3663,-0.0536,0,REG,closed,grass,Sunday,1,0.8678,0.3365,0,ARI,0,0
2019_09_CLE_DEN,2019,9,2019-11-03,CLE,DEN,24,19,5,1.0,0.4204127358702983,0.4420107673286326,CLE,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-20.9,-5.6,1,0,0,0,0,-0.0635,0.357,-0.0635,1,REG,outdoors,grass,Sunday,0,0.8665,0.3359,0,DEN,0,0
2019_15_LA_DAL,2019,15,2019-12-15,LA,DAL,44,21,23,1.0,0.421498252981039,0.421498252981039,LA,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,23.0,24.1,0,0,0,0,0,0.0567,0.4782,0.0567,0,REG,closed,fieldturf,Sunday,0,0.8639,0.3347,0,DAL,0,0
2019_13_TB_JAX,2019,13,2019-12-01,TB,JAX,11,28,-17,0.0,0.5769070624067363,0.4882992936310517,JAX,55-60,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,22.8,-39.2,0,0,0,0,1,-0.1702,0.4067,-0.1702,0,REG,outdoors,grass,Sunday,0,0.8602,0.3328,0,TB,0,0
2019_03_CAR_ARI,2019,3,2019-09-22,CAR,ARI,20,38,-18,0.0,0.5751230801537427,0.6297900223613642,ARI,55-60,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-30.0,9.7,1,0,1,0,0,-0.0223,0.5528,-0.0223,1,REG,closed,grass,Sunday,0,0.856,0.3308,0,CAR,0,0
2020_11_LA_TB,2020,11,2020-11-23,LA,TB,24,27,-3,0.0,0.5740903714660017,0.5454440175025302,TB,55-60,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,80.2,19.8,0,0,0,0,0,0.0693,0.6434,0.0693,0,REG,outdoors,grass,Monday,0,0.8535,0.3296,0,LA,0,0
2020_11_GB_IND,2020,11,2020-11-22,GB,IND,34,31,3,1.0,0.4275729618016116,0.4919647245488948,GB,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-9.0,36.1,0,0,0,0,0,0.1051,0.5327,0.1051,0,REG,closed,fieldturf,Sunday,0,0.8496,0.3277,0,IND,0,0
2020_04_MIN_HOU,2020,4,2020-10-04,MIN,HOU,23,31,-8,0.0,0.569545625844615,0.569545625844615,HOU,55-60,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,23.0,-22.6,0,0,1,0,0,0.0468,0.6163,0.0468,0,REG,closed,grass,Sunday,0,0.8429,0.3244,0,MIN,0,0
2019_11_NYJ_WAS,2019,11,2019-11-17,NYJ,WAS,17,34,-17,0.0,0.5689914156432017,0.5599344372748987,WAS,55-60,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-33.6,-54.9,0,0,0,0,0,-0.0321,0.5369,-0.0321,0,REG,outdoors,grass,Sunday,0,0.8416,0.3238,0,NYJ,0,0
2019_12_OAK_NYJ,2019,12,2019-11-24,OAK,NYJ,34,3,31,1.0,0.4323538775275276,0.4323538775275276,OAK,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,-43.6,-16.2,0,0,0,0,0,-0.0548,0.3776,-0.0548,0,REG,outdoors,fieldturf,Sunday,0,0.8385,0.3222,0,NYJ,0,0
2019_17_SF_SEA,2019,17,2019-12-29,SF,SEA,21,26,-5,0.0,0.5661680307089118,0.5661680307089118,SEA,55-60,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,41.1,98.0,0,0,0,0,1,-0.1895,0.3767,-0.1895,0,REG,outdoors,fieldturf,Sunday,1,0.8351,0.3205,0,SF,0,0
2019_17_IND_JAX,2019,17,2019-12-29,IND,JAX,38,20,18,1.0,0.4339250827683811,0.4039477397491145,IND,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-18.6,-71.1,0,0,0,0,0,-0.1139,0.3201,-0.1139,0,REG,outdoors,grass,Sunday,1,0.8349,0.3204,0,JAX,0,0
2020_17_LV_DEN,2020,17,2021-01-03,LV,DEN,31,32,-1,0.0,0.5646954536413779,0.5291929476602967,DEN,55-60,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-6.1,-31.0,0,0,0,0,0,-0.1405,0.4242,-0.1405,0,REG,outdoors,grass,Sunday,1,0.8317,0.3189,0,LV,0,0
2019_12_DET_WAS,2019,12,2019-11-24,DET,WAS,19,16,3,1.0,0.4382570694430467,0.4382570694430467,DET,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-53.0,-80.7,0,0,0,0,0,-0.0763,0.362,-0.0763,0,REG,outdoors,grass,Sunday,0,0.8249,0.3156,0,WAS,0,0
2019_13_BUF_DAL,2019,13,2019-11-28,BUF,DAL,15,26,-11,0.0,0.5608106940703825,0.5608106940703825,DAL,55-60,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,33.0,6.0,0,0,0,0,1,0.1664,0.7272,0.1664,0,REG,closed,fieldturf,Thursday,0,0.8228,0.3145,0,BUF,0,0
2019_14_SEA_LA,2019,14,2019-12-08,SEA,LA,28,12,16,1.0,0.4404562889346193,0.4404562889346193,SEA,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,19.1,47.0,0,0,0,0,0,0.0923,0.5327,0.0923,0,REG,outdoors,grass,Sunday,1,0.8199,0.3131,0,LA,0,0
2019_09_GB_LAC,2019,9,2019-11-03,GB,LAC,26,11,15,1.0,0.4420946362551587,0.4420946362551587,GB,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,-7.5,33.0,0,0,0,0,0,-0.0994,0.3427,-0.0994,0,REG,outdoors,grass,Sunday,0,0.8162,0.3113,0,LAC,0,0
2019_17_ATL_TB,2019,17,2019-12-29,ATL,TB,22,28,-6,0.0,0.5572580005878204,0.5572580005878204,TB,55-60,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,-30.0,7.6,0,0,0,0,0,-0.0245,0.5327,-0.0245,0,REG,outdoors,grass,Sunday,1,0.8148,0.3105,0,ATL,0,0
2020_16_DEN_LAC,2020,16,2020-12-27,DEN,LAC,19,16,3,1.0,0.4448821152713116,0.5092724413478642,DEN,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-52.0,4.9,0,0,0,0,0,0.0971,0.542,0.0971,0,REG,dome,matrixturf,Sunday,1,0.8099,0.3082,0,LAC,0,0
2020_04_JAX_CIN,2020,4,2020-10-04,JAX,CIN,33,25,8,1.0,0.4471440312130619,0.4826428579606883,JAX,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-44.5,-15.2,0,0,1,0,0,0.0679,0.515,0.0679,0,REG,outdoors,grass,Sunday,0,0.8049,0.3056,0,CIN,0,0
2019_04_TEN_ATL,2019,4,2019-09-29,TEN,ATL,10,24,-14,0.0,0.5518287104367711,0.5518287104367711,ATL,55-60,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,8.4,-8.3,0,0,1,0,0,0.0673,0.6191,0.0673,0,REG,closed,fieldturf,Sunday,0,0.8026,0.3045,0,TEN,0,0
2019_17_CHI_MIN,2019,17,2019-12-29,CHI,MIN,19,21,-2,0.0,0.5499610464882317,0.6232352922699455,MIN,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-47.6,12.6,1,0,0,0,1,-0.2286,0.3214,-0.2286,1,REG,dome,sportturf,Sunday,1,0.7984,0.3025,0,CHI,0,0
2020_06_DET_JAX,2020,6,2020-10-18,DET,JAX,16,34,-18,0.0,0.5494955306854253,0.5494955306854253,JAX,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,-34.9,-29.8,0,0,0,0,0,-0.1412,0.4083,-0.1412,0,REG,outdoors,grass,Sunday,0,0.7974,0.3019,0,DET,0,0
2020_12_TEN_IND,2020,12,2020-11-29,TEN,IND,26,45,-19,0.0,0.549451613157022,0.5577024471958234,IND,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-7.5,-1.7,0,0,0,0,0,0.0316,0.581,0.0316,0,REG,closed,fieldturf,Sunday,1,0.7973,0.3019,0,TEN,0,0
2019_17_TEN_HOU,2019,17,2019-12-29,TEN,HOU,14,35,-21,0.0,0.547263009724601,0.5710966166560413,HOU,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-31.6,-14.8,1,0,0,0,1,-0.3094,0.2378,-0.3094,1,REG,closed,grass,Sunday,1,0.7924,0.2995,0,TEN,0,0
2019_13_TEN_IND,2019,13,2019-12-01,TEN,IND,17,31,-14,0.0,0.5465643901732712,0.5824923056283873,IND,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-60.3,-14.6,0,0,0,0,0,-0.0559,0.4907,-0.0559,0,REG,closed,fieldturf,Sunday,1,0.7909,0.2987,0,TEN,0,0
2019_05_MIN_NYG,2019,5,2019-10-06,MIN,NYG,10,28,-18,0.0,0.5460802947740302,0.4849096820049364,NYG,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,16.2,-26.4,0,0,0,0,1,-0.2353,0.3108,-0.2353,0,REG,outdoors,fieldturf,Sunday,0,0.7898,0.2982,0,MIN,0,0
2020_01_LV_CAR,2020,1,2020-09-13,LV,CAR,30,34,-4,0.0,0.545064863756492,0.4640833325870359,CAR,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,28.3,-28.1,0,0,1,0,0,-0.1094,0.4357,-0.1094,0,REG,outdoors,grass,Sunday,0,0.7876,0.2971,0,LV,0,0
2020_01_TEN_DEN,2020,1,2020-09-14,TEN,DEN,14,16,-2,0.0,0.5406894095162437,0.4804905529658809,DEN,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,35.6,-6.3,0,0,1,0,1,-0.1612,0.3794,-0.1612,0,REG,outdoors,grass,Monday,0,0.778,0.2923,0,TEN,0,0
2020_10_BUF_ARI,2020,10,2020-11-15,BUF,ARI,32,30,2,1.0,0.4614724530755572,0.4614724530755572,BUF,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,-10.5,27.8,0,0,0,0,0,0.1286,0.59,0.1286,0,REG,closed,grass,Sunday,0,0.7733,0.29,0,ARI,0,0
2020_18_CLE_PIT,2020,18,2021-01-10,CLE,PIT,37,48,-11,0.0,0.5272438963411528,0.4855405841277004,PIT,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,44.4,11.0,1,0,0,0,1,0.1588,0.6861,0.1588,1,WC,outdoors,grass,Sunday,1,0.7492,0.278,0,CLE,0,0
2019_10_KC_TEN,2019,10,2019-11-10,KC,TEN,35,32,3,1.0,0.473836375149481,0.5546158825761383,KC,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-20.7,35.6,1,0,0,0,1,-0.1548,0.3191,-0.1548,1,REG,outdoors,grass,Sunday,0,0.7469,0.2768,0,TEN,0,0
2020_01_SEA_ATL,2020,1,2020-09-13,SEA,ATL,25,38,-13,0.0,0.5253959785738557,0.5253959785738557,ATL,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,9.1,37.9,0,0,1,0,0,-0.0091,0.5162,-0.0091,0,REG,closed,fieldturf,Sunday,0,0.7453,0.276,0,SEA,0,0
2019_10_LAC_OAK,2019,10,2019-11-07,LAC,OAK,26,24,2,1.0,0.4759811908673542,0.4759811908673542,LAC,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,-21.7,-6.0,0,0,0,0,0,-0.0022,0.4738,-0.0022,0,REG,outdoors,grass,Thursday,1,0.7424,0.2746,0,OAK,0,0
2020_02_MIN_IND,2020,2,2020-09-20,MIN,IND,28,11,17,1.0,0.4771534004261479,0.4739949123013078,MIN,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-14.3,-16.5,0,0,1,0,0,0.1448,0.622,0.1448,0,REG,closed,fieldturf,Sunday,0,0.7399,0.2734,0,IND,0,0
2019_04_JAX_DEN,2019,4,2019-09-29,JAX,DEN,24,26,-2,0.0,0.5216278963125125,0.4891191042244197,DEN,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,9.6,-13.0,0,0,1,0,0,0.0426,0.5642,0.0426,0,REG,outdoors,grass,Sunday,0,0.7374,0.2721,0,JAX,0,0
2020_05_CAR_ATL,2020,5,2020-10-11,CAR,ATL,16,23,-7,0.0,0.5209669823577899,0.5568541369857637,ATL,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,3.3,28.4,0,0,0,0,0,0.0459,0.5668,0.0459,0,REG,closed,fieldturf,Sunday,1,0.736,0.2714,0,CAR,0,0
2019_01_TEN_CLE,2019,1,2019-09-08,TEN,CLE,13,43,-30,0.0,0.5204346161662339,0.4954055212899942,CLE,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,16.0,-1.4,0,0,1,0,1,0.1604,0.6808,0.1604,0,REG,outdoors,grass,Sunday,0,0.7349,0.2709,0,TEN,0,0
2019_06_TEN_DEN,2019,6,2019-10-13,TEN,DEN,16,0,16,1.0,0.4797317722794982,0.45252094569562,TEN,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,10.2,-8.8,0,0,0,0,0,0.0539,0.5336,0.0539,0,REG,outdoors,grass,Sunday,0,0.7345,0.2707,0,DEN,0,0
2020_11_NE_HOU,2020,11,2020-11-22,NE,HOU,27,20,7,1.0,0.4818565065505614,0.4626341810974175,NE,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,9.9,-3.5,0,0,0,0,0,-0.0618,0.42,-0.0618,0,REG,closed,grass,Sunday,0,0.7301,0.2685,0,HOU,0,0
2020_01_GB_MIN,2020,1,2020-09-13,GB,MIN,34,43,-9,0.0,0.5174081056193558,0.5174081056193558,MIN,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,-13.3,34.4,0,0,1,0,0,0.0021,0.5196,0.0021,0,REG,dome,sportturf,Sunday,1,0.7286,0.2677,0,GB,0,0
2020_12_LV_ATL,2020,12,2020-11-29,LV,ATL,43,6,37,1.0,0.484063128023561,0.4492624521033725,LV,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,3.5,-20.8,0,0,0,0,0,-0.1151,0.3689,-0.1151,0,REG,closed,fieldturf,Sunday,0,0.7255,0.2662,0,ATL,0,0
2019_10_NYG_NYJ,2019,10,2019-11-10,NYG,NYJ,34,27,7,1.0,0.4844849633227396,0.4844849633227396,NYG,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-66.3,-48.2,0,0,0,0,0,-0.0655,0.419,-0.0655,0,REG,outdoors,fieldturf,Sunday,0,0.7247,0.2658,0,NYJ,0,0
2019_05_BAL_PIT,2019,5,2019-10-06,BAL,PIT,23,26,-3,0.0,0.5138553574415771,0.5731964025851691,PIT,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-25.7,15.9,0,0,0,0,0,-0.1391,0.3748,-0.1391,0,REG,outdoors,grass,Sunday,1,0.7212,0.264,0,BAL,0,0
2020_06_LA_SF,2020,6,2020-10-18,LA,SF,24,16,8,1.0,0.486365763771928,0.486365763771928,LA,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,82.5,22.5,0,0,0,0,0,-0.0263,0.4601,-0.0263,0,REG,outdoors,grass,Sunday,1,0.7208,0.2638,0,SF,0,0
